,smiles,GWP100,LT,RE,lip,sol,GWP
10268,C(C(C(C(C(C(C(C(F)(F)Cl)(Cl)F)(F)F)(F)F)(Cl)F)(Cl)Cl)(Cl)Cl)(Cl)F,2.7763605118,1.3537669182,-0.7190842628,0.1903559119,-5.0350384712,597.5310967382
7637,C(C(C(C(C(C(C(C(Cl)(Cl)Cl)(Cl)Cl)(Cl)Cl)(Cl)Cl)(Cl)Cl)(F)F)(F)F)(Cl)F,2.7763631344,1.3795713186,-0.5982236862,0.1180974394,-4.8898267746,597.5347051018
11231,C(C(C(C(C(C(C(C(F)(Cl)Cl)(F)F)(Cl)Cl)(F)F)(Cl)F)(F)F)(Cl)Cl)(Cl)F,2.7766318321,1.1410734653,-0.6912690401,0.2231111676,-4.9664635658,597.9045138582
10124,C(C(C(C(C(C(C(C(F)(F)Cl)(Cl)Cl)(Cl)F)(Cl)F)(F)F)(F)F)(Cl)Cl)(Cl)F,2.7766373158,1.1555377245,-0.6749741435,0.2550075054,-4.989089489,597.9120633583
1004,C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)Cl)(Cl)Cl)(F)F)(Cl)F,2.7766537666,1.2157387733,-0.6170948744,0.1030117422,-4.3654055595,597.9347124305
4181,C(C(C(C(C(C(C(F)(Cl)Cl)(Cl)F)(F)F)(Cl)F)(F)F)(F)F)(Cl)F,2.7769503593,1.4701269865,-0.6676981449,0.1051860601,-4.3786435127,598.3431994268
620,C(C(C(C(C(C(F)(F)F)(Cl)Cl)(Cl)F)(F)F)(Cl)Cl)(Cl)F,2.7770030499,1.0478104353,-0.664082408,0.1816947013,-4.3276276588,598.4157974446
6506,C(C(C(C(C(C(C(C(F)(F)F)(Cl)F)(Cl)F)(Cl)F)(Cl)Cl)(F)F)(Cl)Cl)(Cl)F,2.7770183086,1.1815640926,-0.6717935801,0.2536289096,-4.9319229126,598.4368229496
9044,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)Cl)(F)F)(Cl)F)(F)F)(Cl)Cl)(Cl)F,2.7774527073,1.1705471277,-0.6852036119,0.2542557716,-4.9371728897,599.0357027746
8756,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(F)F)(F)F)(F)F)(Cl)Cl)(Cl)Cl)(Cl)F,2.7775452137,1.4113838673,-0.7275282145,0.189980343,-4.8993649483,599.1633132924
5804,C(C(C(C(C(C(C(C(F)(F)F)(Cl)Cl)(Cl)F)(Cl)F)(Cl)F)(F)F)(Cl)Cl)(Cl)F,2.7775511742,1.1783471107,-0.6639225483,0.2536819577,-4.9329800606,599.1715365517
10583,C(C(C(C(C(C(C(C(F)(F)Cl)(Cl)F)(Cl)Cl)(Cl)Cl)(Cl)F)(F)F)(Cl)Cl)(Cl)F,2.7777788639,1.1803823709,-0.6496781111,0.2021258026,-5.0845694542,599.4857495738
3572,C(C(C(C(C(C(C(F)(F)Cl)(Cl)F)(Cl)F)(F)F)(Cl)Cl)(Cl)Cl)(Cl)F,2.7779211998,1.2505825758,-0.7059740424,0.1654508263,-4.8083944321,599.6822575346
12203,C(C(C(C(C(C(C(C(F)(Cl)Cl)(Cl)Cl)(Cl)F)(F)F)(Cl)F)(F)F)(Cl)Cl)(Cl)F,2.7780539989,1.129278183,-0.6891356111,0.2551096082,-4.9797978401,599.8656572175
4562,C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(Cl)F)(Cl)Cl)(F)F)(Cl)Cl)(Cl)F,2.7782053947,1.2575942278,-0.6879091263,0.2535322905,-4.8967728615,600.0748078625
9611,C(C(C(C(C(C(C(C(F)(F)Cl)(Cl)Cl)(F)F)(Cl)Cl)(Cl)F)(F)F)(Cl)Cl)(Cl)F,2.7784593105,1.1835471392,-0.6774828434,0.1891821176,-5.0291509628,600.4257518051
9113,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)Cl)(Cl)Cl)(Cl)Cl)(Cl)F)(F)F)(Cl)F,2.7784955502,1.5088932514,-0.6187685728,0.0492069274,-4.9568896294,600.4758563132
9296,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(F)F)(Cl)F)(Cl)Cl)(Cl)Cl)(Cl)F,2.7785053253,1.3813951015,-0.7155821323,0.1898931414,-5.03276968,600.4893720609
2780,C(C(C(C(C(C(C(Cl)(Cl)Cl)(Cl)F)(Cl)Cl)(Cl)Cl)(F)F)(Cl)Cl)(Cl)F,2.7785365582,1.0125184059,-0.6718043685,0.1555866152,-4.8246684074,600.5325585622
10637,C(C(C(C(C(C(C(C(F)(F)Cl)(Cl)F)(Cl)Cl)(Cl)F)(Cl)Cl)(F)F)(Cl)Cl)(Cl)F,2.7785694599,1.1184256077,-0.6534507871,0.2021464258,-5.1017012596,600.5780560985
11123,C(C(C(C(C(C(C(C(F)(Cl)Cl)(F)F)(F)F)(Cl)F)(Cl)Cl)(F)F)(Cl)Cl)(Cl)F,2.7786214352,1.1596409082,-0.7024124861,0.2539182305,-5.010623455,600.6499360417
13067,C(C(C(C(C(C(C(C(F)(Cl)Cl)(Cl)F)(Cl)F)(Cl)F)(Cl)Cl)(F)F)(Cl)Cl)(Cl)F,2.7787163258,1.0972989798,-0.6659733057,0.1890639812,-5.1121840477,600.781188588
1166,C(C(C(C(C(C(F)(F)Cl)(Cl)F)(Cl)Cl)(Cl)Cl)(F)F)(Cl)F,2.7787585258,1.1722599268,-0.5628238916,0.1033053547,-4.459280014,600.8395689087
3515,C(C(C(C(C(C(C(F)(F)Cl)(Cl)F)(Cl)Cl)(Cl)Cl)(Cl)Cl)(F)F)(Cl)F,2.7789485455,1.2333492041,-0.5658134222,0.1118713766,-4.8184762001,601.1025155602
3878,C(C(C(C(C(C(C(F)(Cl)Cl)(F)F)(Cl)F)(Cl)F)(Cl)F)(Cl)Cl)(Cl)F,2.7789981365,1.2207453251,-0.697486043,0.2091721445,-4.8389344215,601.1711579603
9590,C(C(C(C(C(C(C(C(F)(F)Cl)(Cl)Cl)(F)F)(Cl)Cl)(Cl)Cl)(Cl)Cl)(F)F)(Cl)F,2.7790124416,1.3267219067,-0.6135629416,0.1186864525,-5.0694584846,601.1909601093
12887,C(C(C(C(C(C(C(C(F)(Cl)Cl)(Cl)F)(Cl)F)(F)F)(F)F)(Cl)Cl)(Cl)Cl)(Cl)F,2.77901721,1.3050233126,-0.7294501662,0.190539971,-5.0234098434,601.1975609705
5750,C(C(C(C(C(C(C(C(F)(F)F)(Cl)Cl)(Cl)F)(Cl)F)(F)F)(F)F)(Cl)Cl)(Cl)F,2.7791182995,1.166852355,-0.6586357951,0.2539742589,-4.927968502,601.3375162857
3662,C(C(C(C(C(C(C(F)(Cl)Cl)(F)F)(F)F)(F)F)(Cl)F)(Cl)Cl)(Cl)F,2.7793703079,1.1944419146,-0.6961895227,0.2089215666,-4.6287841797,601.6865561902
4148,C(C(C(C(C(C(C(F)(Cl)Cl)(Cl)F)(F)F)(F)F)(Cl)F)(Cl)Cl)(Cl)F,2.7794342041,1.1951161623,-0.6977148652,0.2096396834,-4.7019748688,601.7750866734
11777,C(C(C(C(C(C(C(C(F)(Cl)Cl)(Cl)Cl)(F)F)(Cl)Cl)(Cl)Cl)(Cl)Cl)(F)F)(Cl)F,2.7794833183,1.2833024263,-0.6212733388,0.119963184,-5.0682120323,601.8431450782
12965,C(C(C(C(C(C(C(C(F)(Cl)Cl)(Cl)F)(Cl)F)(Cl)Cl)(F)F)(Cl)Cl)(F)F)(Cl)F,2.7795522213,1.2944523096,-0.6410908699,0.1180173904,-4.9295802116,601.9386380474
1391,C(C(C(C(C(C(F)(Cl)Cl)(Cl)F)(F)F)(Cl)F)(F)F)(Cl)F,2.7796518803,1.3375746012,-0.6571972966,0.0975170285,-4.0800580978,602.0767827124
3434,C(C(C(C(C(C(C(F)(F)Cl)(Cl)F)(F)F)(Cl)Cl)(Cl)Cl)(F)F)(Cl)F,2.7796738148,1.3036891222,-0.6133075953,0.1120234281,-4.6892809868,602.1071920149
536,C(C(C(C(C(C(F)(F)F)(F)F)(Cl)F)(F)F)(F)F)(Cl)F,2.7798259258,1.4424177408,-0.6318288445,0.0807560235,-3.9420888424,602.3181161784
4967,C(C(C(C(C(C(C(C(F)(F)F)(F)F)(Cl)F)(Cl)Cl)(Cl)Cl)(F)F)(Cl)Cl)(Cl)F,2.7802488804,1.2522495985,-0.6851415634,0.2534385324,-4.908188343,602.9049928138
11021,C(C(C(C(C(C(C(C(F)(Cl)Cl)(F)F)(F)F)(Cl)Cl)(F)F)(Cl)Cl)(F)F)(Cl)F,2.7804563046,1.3099681139,-0.6429121494,0.1172159463,-4.9048609734,603.1930161213
9962,C(C(C(C(C(C(C(C(F)(F)Cl)(Cl)Cl)(Cl)F)(F)F)(F)F)(F)F)(Cl)Cl)(Cl)F,2.7805299759,1.1678667068,-0.6776737571,0.2547410131,-4.9315114021,603.2953471652
10589,C(C(C(C(C(C(C(C(F)(F)Cl)(Cl)F)(Cl)Cl)(Cl)Cl)(Cl)F)(Cl)Cl)(F)F)(Cl)F,2.7806932926,1.3293159008,-0.5690227747,0.1186923534,-5.1001372337,603.5222594414
12527,C(C(C(C(C(C(C(C(F)(Cl)Cl)(Cl)F)(F)F)(Cl)Cl)(Cl)F)(F)F)(Cl)Cl)(Cl)F,2.7808740139,1.1750478745,-0.6872183681,0.1929668337,-5.017976284,603.7734530854
8936,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(F)F)(Cl)F)(Cl)Cl)(F)F)(Cl)Cl)(Cl)F,2.7809312344,1.2149479389,-0.6928323507,0.2541106939,-4.9469275475,603.8530084829
1151,C(C(C(C(C(C(F)(F)Cl)(Cl)F)(F)F)(Cl)F)(Cl)Cl)(Cl)F,2.781039238,1.1416822672,-0.6746351719,0.1774075776,-4.3922834396,604.0031978626
11429,C(C(C(C(C(C(C(C(F)(Cl)Cl)(F)F)(Cl)F)(F)F)(F)F)(Cl)Cl)(Cl)Cl)(Cl)F,2.781093359,1.3121516705,-0.7304570675,0.1896820813,-4.9812178612,604.0784723731
3695,C(C(C(C(C(C(C(F)(Cl)Cl)(F)F)(F)F)(Cl)F)(F)F)(F)F)(Cl)F,2.7811815739,1.4659698009,-0.6675921679,0.1002237946,-4.3595385551,604.2011866168
10232,C(C(C(C(C(C(C(C(F)(F)Cl)(Cl)F)(F)F)(F)F)(Cl)Cl)(F)F)(Cl)Cl)(Cl)F,2.7812259197,1.1541740894,-0.6897017956,0.2544626594,-4.9473543167,604.2628848142
8834,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(F)F)(Cl)Cl)(F)F)(Cl)Cl)(F)F)(Cl)F,2.7814261913,1.3706121445,-0.6312546134,0.1175911576,-4.8894128799,604.5416003193
1754,C(C(C(C(C(C(C(F)(F)F)(Cl)Cl)(F)F)(Cl)F)(F)F)(Cl)Cl)(Cl)F,2.7814762592,1.0823876858,-0.6728425026,0.2178207189,-4.6360411644,604.6112992804
10076,C(C(C(C(C(C(C(C(F)(F)Cl)(Cl)Cl)(Cl)F)(Cl)Cl)(Cl)Cl)(Cl)Cl)(F)F)(Cl)F,2.7818334103,1.3023313284,-0.568238616,0.1186502725,-5.1209683418,605.1087183655
11993,C(C(C(C(C(C(C(C(F)(Cl)Cl)(Cl)Cl)(Cl)Cl)(Cl)Cl)(F)F)(Cl)Cl)(F)F)(Cl)F,2.7819943428,1.2506039143,-0.6348912716,0.1208161861,-4.9401831627,605.3329895289
608,C(C(C(C(C(C(F)(F)F)(Cl)Cl)(Cl)Cl)(Cl)F)(F)F)(Cl)F,2.7821404934,1.3545385599,-0.601881206,0.0362048894,-4.2594943047,605.5367329897
10778,C(C(C(C(C(C(C(C(F)(F)Cl)(Cl)F)(Cl)F)(Cl)Cl)(F)F)(Cl)Cl)(F)F)(Cl)F,2.7825713158,1.331977725,-0.6211918592,0.1180127412,-4.9305915833,606.1377266061
5480,C(C(C(C(C(C(C(C(F)(F)F)(Cl)Cl)(Cl)Cl)(Cl)Cl)(Cl)F)(F)F)(Cl)Cl)(Cl)F,2.7830722332,1.186375618,-0.6622898579,0.249238506,-4.9553561211,606.8372522421
4868,C(C(C(C(C(C(C(C(F)(F)F)(F)F)(Cl)F)(F)F)(F)F)(Cl)Cl)(Cl)Cl)(Cl)F,2.7831661701,1.3912879229,-0.7168225646,0.1893599778,-4.8938317299,606.968523972
10754,C(C(C(C(C(C(C(C(F)(F)Cl)(Cl)F)(Cl)F)(F)F)(Cl)F)(Cl)Cl)(Cl)Cl)(Cl)F,2.7831966877,1.3682297468,-0.7008351088,0.1905129105,-5.1222639084,607.0111767363
212,C(C(C(C(C(F)(F)F)(Cl)F)(F)F)(F)F)(Cl)F,2.7835416794,1.3747071028,-0.6025949121,0.0721562654,-3.5725753307,607.4935614202
446,C(C(C(C(C(F)(Cl)Cl)(Cl)Cl)(Cl)F)(F)F)(Cl)F,2.7836253643,1.205970645,-0.5748076439,0.0916333944,-3.9743204117,607.6106316372
4730,C(C(C(C(C(C(C(C(F)(F)F)(F)F)(Cl)Cl)(Cl)Cl)(Cl)Cl)(Cl)Cl)(F)F)(Cl)F,2.78363204,1.3419573307,-0.6193082333,0.1172520071,-4.9766654968,607.6199715434
12911,C(C(C(C(C(C(C(C(F)(Cl)Cl)(Cl)F)(Cl)F)(F)F)(Cl)Cl)(Cl)Cl)(F)F)(Cl)F,2.7837445736,1.3439956903,-0.6433477402,0.1182443053,-4.9918112755,607.7774372879
599,C(C(C(C(C(C(F)(F)F)(Cl)Cl)(Cl)Cl)(Cl)Cl)(F)F)(Cl)F,2.7838509083,1.1695162058,-0.6042842865,0.1031857878,-4.3850131035,607.9262665693
11453,C(C(C(C(C(C(C(C(F)(Cl)Cl)(F)F)(Cl)F)(F)F)(Cl)Cl)(Cl)Cl)(F)F)(Cl)F,2.7839865685,1.3531526327,-0.6459021568,0.1174722463,-4.9620966911,608.1161936053
9530,C(C(C(C(C(C(C(C(F)(F)Cl)(Cl)Cl)(F)F)(F)F)(Cl)F)(F)F)(Cl)Cl)(Cl)F,2.7841484547,1.1434320211,-0.6811984777,0.255004704,-4.9375123978,608.3429152964
2294,C(C(C(C(C(C(C(Cl)(Cl)Cl)(F)F)(Cl)Cl)(Cl)Cl)(F)F)(Cl)Cl)(Cl)F,2.7841506004,0.9969890118,-0.6947144866,0.1541285068,-4.8313121796,608.3459210116
10340,C(C(C(C(C(C(C(C(F)(F)Cl)(Cl)F)(F)F)(Cl)Cl)(Cl)F)(F)F)(Cl)Cl)(Cl)F,2.7842168808,1.2147597075,-0.6790957451,0.2545149326,-4.9939579964,608.4387715275
3641,C(C(C(C(C(C(C(F)(Cl)Cl)(F)F)(F)F)(F)F)(F)F)(F)F)(Cl)F,2.7842562199,1.4668661356,-0.6679673195,0.1001743823,-4.2544722557,608.4938873482
1094,C(C(C(C(C(C(F)(F)Cl)(Cl)Cl)(Cl)Cl)(Cl)F)(F)F)(Cl)F,2.7843334675,1.3226436377,-0.5619075298,0.0369131714,-4.3590407372,608.6021293059
6326,C(C(C(C(C(C(C(C(F)(F)F)(Cl)F)(Cl)F)(F)F)(F)F)(Cl)Cl)(Cl)Cl)(Cl)F,2.7844078541,1.3753546476,-0.7047771811,0.1895211488,-4.9036483765,608.7063805003
11933,C(C(C(C(C(C(C(C(F)(Cl)Cl)(Cl)Cl)(Cl)Cl)(F)F)(Cl)Cl)(F)F)(Cl)Cl)(Cl)F,2.7844254971,1.0989567041,-0.6903141737,0.1909719259,-5.0640664101,608.7311093651
5450,C(C(C(C(C(C(C(C(F)(F)F)(Cl)Cl)(Cl)Cl)(Cl)Cl)(Cl)Cl)(F)F)(F)F)(Cl)F,2.7844684124,1.4631570578,-0.624512434,0.0483876616,-4.8457322121,608.7912648517
3212,C(C(C(C(C(C(C(F)(F)Cl)(Cl)Cl)(F)F)(Cl)F)(F)F)(Cl)Cl)(Cl)F,2.7845697403,1.0726733208,-0.678268671,0.1988896877,-4.6961941719,608.9333222287
4013,C(C(C(C(C(C(C(F)(Cl)Cl)(Cl)Cl)(Cl)Cl)(Cl)Cl)(Cl)F)(Cl)Cl)(Cl)F,2.7847764492,1.1191734076,-0.6533988714,0.1452657133,-4.9286704063,609.2232220719
12041,C(C(C(C(C(C(C(C(F)(Cl)Cl)(Cl)Cl)(Cl)Cl)(Cl)Cl)(Cl)F)(F)F)(Cl)Cl)(Cl)F,2.7848551273,1.1167684793,-0.6610774398,0.1902514249,-5.0986409187,609.3336008324
4394,C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(Cl)F)(Cl)F)(Cl)F,2.784883976,1.4886120558,-0.6373156309,0.14549537,-4.7174696922,609.3740780551
9341,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(Cl)Cl)(Cl)Cl)(F)F)(Cl)Cl)(Cl)F,2.7851302624,1.2046957016,-0.6888754368,0.254052043,-5.022002697,609.7197492816
5156,C(C(C(C(C(C(C(C(F)(F)F)(Cl)Cl)(F)F)(F)F)(Cl)F)(F)F)(Cl)Cl)(Cl)F,2.7851479053,1.1465383768,-0.674164772,0.2539661527,-4.9164485931,609.7445193147
11825,C(C(C(C(C(C(C(C(F)(Cl)Cl)(Cl)Cl)(F)F)(Cl)F)(F)F)(F)F)(Cl)Cl)(Cl)F,2.7853534222,1.1054745913,-0.6912971735,0.2552251816,-4.9437193871,610.0331308717
10565,C(C(C(C(C(C(C(C(F)(F)Cl)(Cl)F)(Cl)Cl)(Cl)Cl)(Cl)Cl)(Cl)Cl)(Cl)Cl)(Cl)F,2.7854177952,1.2751046419,-0.6300618052,0.1380013376,-5.2028927803,610.1235593364
140,C(C(C(C(F)(Cl)Cl)(Cl)Cl)(F)F)(Cl)F,2.7854640484,0.9703214169,-0.5711903572,0.0789621025,-3.6198413372,610.1885421387
2177,C(C(C(C(C(C(C(F)(F)F)(Cl)F)(Cl)F)(Cl)F)(Cl)F)(Cl)Cl)(Cl)F,2.7855453491,1.2588473558,-0.6748960018,0.2087137848,-4.6539511681,610.3027812622
5858,C(C(C(C(C(C(C(C(F)(F)F)(Cl)F)(F)F)(F)F)(Cl)Cl)(F)F)(Cl)Cl)(Cl)F,2.7856800556,1.1672031879,-0.6833936572,0.253680408,-4.9103522301,610.4921101729
3488,C(C(C(C(C(C(C(F)(F)Cl)(Cl)F)(Cl)Cl)(F)F)(Cl)Cl)(F)F)(Cl)F,2.7860147953,1.2430639267,-0.6206671,0.1114548594,-4.636736393,610.9628384939
458,C(C(C(C(C(F)(Cl)Cl)(Cl)F)(F)F)(Cl)Cl)(Cl)F,2.786039114,0.9148657322,-0.6682893038,0.0935962349,-4.0309767723,610.9970508442
5048,C(C(C(C(C(C(C(C(F)(F)F)(F)F)(Cl)F)(Cl)F)(Cl)Cl)(F)F)(Cl)Cl)(Cl)F,2.786352396,1.2249439955,-0.6862775087,0.2534458041,-4.9047608376,611.4379577628
12875,C(C(C(C(C(C(C(C(F)(Cl)Cl)(Cl)F)(Cl)F)(F)F)(F)F)(F)F)(F)F)(Cl)F,2.7864010334,1.5277312994,-0.6744340658,0.1128913313,-4.6260547638,611.5064375917
5966,C(C(C(C(C(C(C(C(F)(F)F)(Cl)F)(F)F)(Cl)Cl)(Cl)F)(F)F)(Cl)Cl)(Cl)F,2.7865002155,1.2366460562,-0.6778296232,0.2535959482,-4.9181575775,611.6461065005
3398,C(C(C(C(C(C(C(F)(F)Cl)(Cl)F)(F)F)(F)F)(F)F)(F)F)(Cl)F,2.7865059376,1.5154359341,-0.6503796577,0.0887059718,-4.1932258606,611.6541652954
12689,C(C(C(C(C(C(C(C(F)(Cl)Cl)(Cl)F)(Cl)Cl)(F)F)(Cl)F)(F)F)(Cl)Cl)(Cl)F,2.7866127491,1.1270481348,-0.690197587,0.2241704613,-4.9950222969,611.8046156247
356,C(C(C(C(C(F)(F)Cl)(Cl)Cl)(Cl)Cl)(F)F)(Cl)F,2.7866418362,1.0653098822,-0.5711536407,0.0927677304,-4.0718522072,611.8455928839
1826,C(C(C(C(C(C(C(F)(F)F)(Cl)Cl)(Cl)Cl)(Cl)Cl)(Cl)F)(Cl)Cl)(Cl)F,2.7867739201,1.1895667315,-0.6691254973,0.2058418542,-4.7292976379,612.0317044779
2156,C(C(C(C(C(C(C(F)(F)F)(Cl)F)(Cl)F)(Cl)F)(F)F)(F)F)(Cl)F,2.786854744,1.5191813707,-0.622738719,0.0878778249,-4.3628325462,612.1456165665
512,C(C(C(C(C(C(F)(F)F)(F)F)(Cl)Cl)(F)F)(Cl)Cl)(Cl)F,2.7869131565,1.0001792908,-0.6863596439,0.183138445,-4.2918524742,612.2279556103
5642,C(C(C(C(C(C(C(C(F)(F)F)(Cl)Cl)(Cl)F)(F)F)(Cl)F)(F)F)(Cl)Cl)(Cl)F,2.7870748043,1.1867090464,-0.664191246,0.2540436983,-4.9161391258,612.4558740488
4892,C(C(C(C(C(C(C(C(F)(F)F)(F)F)(Cl)F)(F)F)(Cl)Cl)(Cl)Cl)(F)F)(Cl)F,2.7870850563,1.4291062355,-0.6338407397,0.1173268706,-4.9231553078,612.4703319139
11528,C(C(C(C(C(C(C(C(F)(Cl)Cl)(F)F)(Cl)F)(Cl)Cl)(Cl)Cl)(F)F)(Cl)Cl)(Cl)F,2.7870876789,1.1809676886,-0.6927152276,0.2006027848,-5.0813136101,612.4740304924
5588,C(C(C(C(C(C(C(C(F)(F)F)(Cl)Cl)(Cl)F)(F)F)(F)F)(F)F)(Cl)Cl)(Cl)F,2.7871382236,1.1800194979,-0.6636551619,0.2539645433,-4.9239659309,612.5453165499
1205,C(C(C(C(C(C(F)(F)Cl)(Cl)F)(Cl)F)(Cl)F)(Cl)Cl)(Cl)F,2.7871749401,1.1341494322,-0.6407932639,0.1774164587,-4.4983334541,612.5971050206
12662,C(C(C(C(C(C(C(C(F)(Cl)Cl)(Cl)F)(Cl)Cl)(F)F)(Cl)Cl)(F)F)(Cl)Cl)(Cl)F,2.7874698639,1.0987743139,-0.6904233694,0.1895760447,-5.0591807365,613.0132530995
3560,C(C(C(C(C(C(C(F)(F)Cl)(Cl)F)(Cl)F)(F)F)(F)F)(F)F)(Cl)F,2.7876465321,1.512352109,-0.6481794119,0.0887884051,-4.2668242455,613.2626736268
10016,C(C(C(C(C(C(C(C(F)(F)Cl)(Cl)Cl)(Cl)F)(F)F)(Cl)F)(F)F)(Cl)Cl)(Cl)F,2.7881090641,1.1739801168,-0.6760230064,0.2551230192,-4.9779610634,613.9161581894
3716,C(C(C(C(C(C(C(F)(Cl)Cl)(F)F)(F)F)(Cl)F)(Cl)F)(Cl)Cl)(Cl)F,2.7883374691,1.2174009085,-0.7015089989,0.2089953572,-4.775996685,614.2391150873
6197,C(C(C(C(C(C(C(C(F)(F)F)(Cl)F)(Cl)Cl)(Cl)Cl)(Cl)Cl)(Cl)F)(F)F)(Cl)F,2.7883660793,1.5205081701,-0.6010273695,0.0488287956,-4.8849129677,614.27958095
5702,C(C(C(C(C(C(C(C(F)(F)F)(Cl)Cl)(Cl)F)(Cl)Cl)(Cl)Cl)(Cl)Cl)(F)F)(Cl)F,2.7883861065,1.3268100023,-0.607473731,0.1179227978,-4.9890284538,614.3079086402
12263,C(C(C(C(C(C(C(C(F)(Cl)Cl)(Cl)Cl)(Cl)F)(Cl)Cl)(Cl)Cl)(Cl)Cl)(F)F)(Cl)F,2.7883956432,1.2594368458,-0.5829849839,0.119741872,-5.1205840111,614.3213984755
1085,C(C(C(C(C(C(F)(F)Cl)(Cl)Cl)(Cl)Cl)(Cl)Cl)(F)F)(Cl)F,2.7886066437,1.1316359043,-0.5662119389,0.1038801819,-4.4897532463,614.6199368766
1229,C(C(C(C(C(C(F)(Cl)Cl)(F)F)(F)F)(Cl)F)(F)F)(Cl)F,2.7886681557,1.3322964907,-0.6587248445,0.0926384479,-4.0582671165,614.7069957194
4004,C(C(C(C(C(C(C(F)(Cl)Cl)(Cl)Cl)(Cl)Cl)(Cl)Cl)(Cl)Cl)(Cl)Cl)(Cl)F,2.7887885571,1.1462050676,-0.6539582014,0.0983053595,-5.0346412659,614.8774372871
9266,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(F)F)(Cl)Cl)(Cl)Cl)(F)F)(Cl)F,2.788820982,1.3963853121,-0.6363965273,0.1178133041,-4.9340510368,614.9233464593
1241,C(C(C(C(C(C(F)(Cl)Cl)(F)F)(Cl)Cl)(F)F)(Cl)Cl)(Cl)F,2.7891411781,0.9726709127,-0.6986767054,0.1215775162,-4.4342722893,615.3768836302
4544,C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(Cl)F)(F)F)(Cl)Cl)(Cl)Cl)(Cl)F,2.7895359993,1.404691577,-0.7165890932,0.1894460469,-4.9177451134,615.9365828741
10502,C(C(C(C(C(C(C(C(F)(F)Cl)(Cl)F)(Cl)Cl)(F)F)(Cl)F)(F)F)(Cl)Cl)(Cl)F,2.7897191048,1.1614035368,-0.6776806116,0.247121945,-4.9910569191,616.196326297
4946,C(C(C(C(C(C(C(C(F)(F)F)(F)F)(Cl)F)(Cl)Cl)(F)F)(Cl)Cl)(F)F)(Cl)F,2.7897319794,1.4224652052,-0.624050498,0.1170437485,-4.876680851,616.2145936275
12581,C(C(C(C(C(C(C(C(F)(Cl)Cl)(Cl)F)(F)F)(Cl)F)(Cl)Cl)(F)F)(Cl)Cl)(Cl)F,2.7898743153,1.1545211077,-0.6891678572,0.2528089285,-5.0193638802,616.4165852066
5918,C(C(C(C(C(C(C(C(F)(F)F)(Cl)F)(F)F)(Cl)Cl)(F)F)(Cl)Cl)(F)F)(Cl)F,2.7899367809,1.3686220646,-0.6245138645,0.1172335297,-4.8813290596,616.505252331
6350,C(C(C(C(C(C(C(C(F)(F)F)(Cl)F)(Cl)F)(F)F)(Cl)Cl)(Cl)Cl)(F)F)(Cl)F,2.789968729,1.41530478,-0.6216565371,0.1175130755,-4.9291911125,616.5506060952
9476,C(C(C(C(C(C(C(C(F)(F)Cl)(Cl)Cl)(F)F)(F)F)(F)F)(F)F)(Cl)Cl)(Cl)F,2.7901141644,1.1832777262,-0.6750304103,0.2544435859,-4.9237642288,616.7571094292
11417,C(C(C(C(C(C(C(C(F)(Cl)Cl)(F)F)(Cl)F)(F)F)(F)F)(F)F)(F)F)(Cl)F,2.7901191711,1.5412741899,-0.6671976447,0.1065199524,-4.5944113731,616.7642197918
6404,C(C(C(C(C(C(C(C(F)(F)F)(Cl)F)(Cl)F)(Cl)Cl)(F)F)(Cl)Cl)(F)F)(Cl)F,2.7903482914,1.3737131357,-0.6128172874,0.117157951,-4.8845114708,617.0896912488
4376,C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(Cl)F)(Cl)F,2.7904107571,1.4242509604,-0.6367997527,0.1182463318,-4.5826926231,617.1784551947
9806,C(C(C(C(C(C(C(C(F)(F)Cl)(Cl)Cl)(Cl)Cl)(Cl)Cl)(F)F)(Cl)Cl)(F)F)(Cl)F,2.7906582355,1.2893726826,-0.6212365627,0.118430987,-4.9411363602,617.5302485561
11609,C(C(C(C(C(C(C(C(F)(Cl)Cl)(F)F)(Cl)F)(Cl)F)(Cl)Cl)(F)F)(Cl)Cl)(Cl)F,2.7907927036,1.1474531889,-0.6963918209,0.2525374293,-5.0719223022,617.7214804646
1727,C(C(C(C(C(C(C(F)(F)F)(Cl)Cl)(F)F)(Cl)Cl)(F)F)(Cl)Cl)(Cl)F,2.7908146381,1.0603667498,-0.6779165864,0.2144827396,-4.6386647224,617.7526799394
